header
IE0.0    -18.610       1       1 9.023   5.6271  5.0206    56.14   56.14
OF285.0  -11.801    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF286.0  -11.788    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF287.0  -11.775    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF288.0  -11.762    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF289.0  -11.75     0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF290.0  -11.737    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF291.0  -11.724    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF292.0  -11.711    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF293.0  -11.698    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF294.0  -11.685    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF295.0  -11.673    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF296.0  -11.660    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF297.0  -11.647    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF298.0  -11.634    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF299.0  -11.621    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF300.0  -11.608    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF301.0  -11.596    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF302.0  -11.583    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF303.0  -11.570    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF304.0  -11.557    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF305.0  -11.544    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF306.0  -11.531    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF307.0  -11.519    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF308.0  -11.506    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF309.0  -11.493    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF310.0  -11.480    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF311.0  -11.467    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF312.0  -11.454    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF313.0  -11.442    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF314.0  -11.429    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF315.0  -11.416    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF316.0  -11.403    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF317.0  -11.390    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF318.0  -11.378    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF319.0  -11.365    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF320.0  -11.352    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF321.0  -11.339    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF322.0  -11.326    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF323.0  -11.313    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF324.0  -11.300    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF325.0  -11.288    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF326.0  -11.275    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF327.0  -11.262    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF328.0  -11.249    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF329.0  -11.236    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF330.0  -11.224    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF331.0  -11.211    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF332.0  -11.198    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF333.0  -11.185    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF334.0  -11.172    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF335.0  -11.159    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF336.0  -11.125    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF337.0  -11.057    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF338.0  -10.989    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF339.0  -10.921    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF340.0  -10.852    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF341.0  -10.784    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF342.0  -10.716    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF343.0  -10.648    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
OF344.0  -10.579    0.00 9.0234     0.00    0.00    0.00    0.00    0.00
