header
IE0.0    -34.913       1       1 8.9775  4.1063  3.481     56.14   56.14
OF343.0  -8.1001    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF344.0  -8.0215    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF345.0  -7.9429    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF346.0  -7.8644    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF347.0  -7.7858    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF348.0  -7.7073    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF349.0  -7.6287    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF350.0  -7.5501    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF351.0  -7.4716    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF352.0  -7.393     0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF353.0  -7.3144    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF354.0  -7.2359    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF355.0  -7.1573    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF356.0  -7.0787    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF357.0  -7.0002    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF358.0  -6.9216    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF359.0  -6.843     0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF360.0  -6.7645    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF361.0  -6.6859    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF362.0  -6.6073    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF363.0  -6.5288    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF364.0  -6.4502    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF365.0  -6.3716    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF366.0  -6.2931    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF367.0  -6.2147    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF368.0  -6.1361    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF369.0  -6.0575    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF370.0  -5.9792    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF371.0  -5.9006    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF372.0  -5.822     0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF373.0  -5.7435    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF374.0  -5.6649    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF375.0  -5.5863    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF376.0  -5.5078    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF377.0  -5.4292    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF378.0  -5.3506    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF379.0  -5.2721    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF380.0  -5.1935    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF381.0  -5.115     0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF382.0  -5.0364    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF383.0  -4.9578    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF384.0  -4.8793    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF385.0  -4.8007    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF386.0  -4.7221    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF387.0  -4.6436    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF388.0  -4.5676    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF389.0  -4.4946    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF390.0  -4.4216    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF391.0  -4.3486    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF392.0  -4.2756    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF393.0  -4.2026    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF394.0  -4.1296    0.00 8.9764     0.00    0.00    0.00    0.00    0.00
OF395.0  -4.0566    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF396.0  -3.9837    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF397.0  -3.9107    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF398.0  -3.8377    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF399.0  -3.7647    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF400.0  -3.6917    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF401.0  -3.6187    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF402.0  -3.5457    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF403.0  -3.4726    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF404.0  -3.3996    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF405.0  -3.3266    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF406.0  -3.2536    0.00 8.9765     0.00    0.00    0.00    0.00    0.00
OF407.0  -3.1806    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF408.0  -3.1076    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF409.0  -3.0346    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF410.0  -2.9616    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF411.0  -2.8886    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF412.0  -2.8156    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF413.0  -2.7426    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF414.0  -2.6695    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF415.0  -2.5965    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF416.0  -2.5235    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF417.0  -2.4505    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF418.0  -2.3775    0.00 8.9766     0.00    0.00    0.00    0.00    0.00
OF419.0  -2.3045    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF420.0  -2.2315    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF421.0  -2.1585    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF422.0  -2.0855    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF423.0  -2.0125    0.00 8.9767     0.00    0.00    0.00    0.00    0.00
OF431.5  -5.2133    0.00 8.9768     0.00    0.00    0.00    0.00    0.00
OF441.5  -5.3445    0.00 8.9768     0.00    0.00    0.00    0.00    0.00
OF451.5  -5.1804    0.00 8.9769     0.00    0.00    0.00    0.00    0.00
OF464.5  -4.6194    0.00 8.977      0.00    0.00    0.00    0.00    0.00
OF481.5  -4.0289    0.00 8.9772     0.00    0.00    0.00    0.00    0.00
OF502.5  -3.54      0.00 8.9773     0.00    0.00    0.00    0.00    0.00
OF522.5  -2.979     0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF541.5  -1.5026    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF556.0  -0.9120    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
IF573.5  0.35105    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
IF585.0  0.78084    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
IF589.5  1.8602     0.00 8.9774     0.00    0.00    0.00    0.00    0.00
IF604.5  3.8681     0.00 8.9774     0.00    0.00    0.00    0.00    0.00
IF616.5  5.4068     0.00 8.9774     0.00    0.00    0.00    0.00    0.00
IF626.6  6.6825     0.00 8.9945     0.00    0.00    0.00    0.00    0.00
IF629.9  7.6422     0.00 9.0264     0.00    0.00    0.00    0.00    0.00
IF633.2  8.9895     0.00 9.2687     0.00    0.00    0.00    0.00    0.00
IF633.9  9.2687     0.00 9.2687     0.00    0.00    0.00    0.00    0.00
PS START(418195.319,4848206.4682)
PS END(418393.3087,4848076.2337)
ET
 
 
 
