header
IE0.0    -22.504       1       1 8.8908  29.7769 14.0299   56.14   56.14
OF1056.4 -7.2022    0.00 9.5458     0.00    0.00    0.00    0.00    0.00
OF1059.7 -7.1214    0.00 9.5483     0.00    0.00    0.00    0.00    0.00
OF1063.0 -7.0405    0.00 9.5512     0.00    0.00    0.00    0.00    0.00
OF1066.3 -6.9595    0.00 9.5538     0.00    0.00    0.00    0.00    0.00
OF1069.6 -6.8787    0.00 9.5567     0.00    0.00    0.00    0.00    0.00
OF1072.8 -6.7978    0.00 9.5593     0.00    0.00    0.00    0.00    0.00
OF1076.1 -6.7169    0.00 9.5622     0.00    0.00    0.00    0.00    0.00
OF1079.4 -6.6375    0.00 9.5648     0.00    0.00    0.00    0.00    0.00
OF1082.7 -6.5589    0.00 9.5678     0.00    0.00    0.00    0.00    0.00
OF1086.0 -6.4804    0.00 9.5707     0.00    0.00    0.00    0.00    0.00
OF1089.2 -6.4018    0.00 9.5734     0.00    0.00    0.00    0.00    0.00
OF1092.5 -6.3232    0.00 9.5763     0.00    0.00    0.00    0.00    0.00
OF1095.8 -6.2446    0.00 9.579      0.00    0.00    0.00    0.00    0.00
OF1099.1 -6.1661    0.00 9.582      0.00    0.00    0.00    0.00    0.00
OF1102.4 -6.0875    0.00 9.585      0.00    0.00    0.00    0.00    0.00
OF1105.6 -6.0089    0.00 9.5877     0.00    0.00    0.00    0.00    0.00
OF1108.9 -5.9303    0.00 9.5907     0.00    0.00    0.00    0.00    0.00
OF1112.2 -5.8518    0.00 9.5934     0.00    0.00    0.00    0.00    0.00
OF1115.5 -5.7732    0.00 9.5964     0.00    0.00    0.00    0.00    0.00
OF1118.8 -5.6946    0.00 9.5995     0.00    0.00    0.00    0.00    0.00
OF1122.0 -5.616     0.00 9.6022     0.00    0.00    0.00    0.00    0.00
